item_id,kud_column,knowledge_type,assessment_route,content,source_block_id,source_excerpt,classification_stability,underspecification_flag,rationale
blk_0184_item_01,do_skill,Type 2,reasoning_quality_rubric,Analyse what view different groups had of the increasing number of Irish immigrants in Upper and Lower Canada,blk_0184,L543-544: • What view did different groups have of the increasing number of Irish immigrants in Upper and Lower Canada?,stable,null,"This is an occasion-triggered analytical task that asks the learner to interpret historical perspectives through multiple lenses (different groups' viewpoints). It is deployed when a specific historical scenario is presented, not a sustained default orientation. The reasoning quality — how thoroughly the learner considers multiple group perspectives, how well they distinguish between groups, how they support interpretations with evidence — determines assessment outcome. This is Type 2 Do-Skill, reasoning_quality_rubric."
blk_0186_item_01,do_skill,Type 2,reasoning_quality_rubric,"Identify and locate sources that reveal the viewpoints of different individuals or groups on political issues leading up to the Rebellion in Lower Canada, and evaluate the reliability and perspective of those sources.",blk_0186,L558-559: • Where might you find information about the viewpoints of different individuals or groups on political issues leading up to the Rebellion in Lower Canada?,classification_unstable,mild,"This is an occasion-triggered analytical skill deployed when investigating a specific historical event. The learner must reason about source selection, credibility, and perspective — multiple valid approaches exist (primary documents, secondary accounts, material culture, oral histories). The quality of reasoning about WHY a source is useful and WHOSE perspective it represents determines success. This is Type 2 Do-Skill, assessed via reasoning-quality rubric, not a sustained default orientation."
blk_0187_item_01,do_skill,Type 2,reasoning_quality_rubric,"Develop and justify a search strategy to locate primary sources representing Indigenous perspectives on the War of 1812, evaluating the credibility and relevance of sources found.",blk_0187,L560: • How and where could you search for primary sources on Indigenous perspectives on the War of,stable,moderate,"This is an occasion-triggered analytical skill deployed when a specific historical inquiry calls for it (locating and evaluating sources on a particular topic). The learner must reason about where to search, what counts as a relevant source, and how to assess Indigenous authorship or perspective — multiple valid approaches exist. This is Type 2 Do-Skill, assessed via reasoning-quality rubric, not a sustained default orientation."
blk_0190_item_01,do_skill,Type 2,reasoning_quality_rubric,Analyse a painting depicting life in the Arctic to determine the perspective of the artist and consider how the painting might differ if painted from an Inuit perspective.,blk_0190,"L564-566: • When you analyse this painting depicting life in the Arctic, what can you determine about the perspective of the artist? What might this painting look like if it had been painted from an Inuit perspective?",classification_unstable,null,"This is an occasion-triggered analytical task deployed when a specific artefact (the painting) is presented. The learner is asked to reason through multiple interpretive frameworks — the artist's perspective versus an alternative Inuit perspective — and to evaluate the differences. This is Type 2 Do-Skill: analytical reasoning capability prompted by a concrete scenario, not a sustained default orientation. The quality of reasoning (depth of perspective analysis, sophistication of counterfactual thinking) determines assessment outcome."
blk_0191_item_01,do_skill,Type 2,reasoning_quality_rubric,"Assess the credibility of sources and information relevant to investigations by considering the perspective, bias, accuracy, authenticity, purpose, and context of the source and the values and expertise of its author",blk_0191,"L567-573: B2.3 assess the credibility of sources and information relevant to their investigations (e.g., by considering the perspective, bias, accuracy, authenticity, purpose, and/or context of the source and the values and/or expertise of its author) Teacher supports Sample Questions • If you were consulting websites for information on the Pemmican Proclamation, how would you determine which sites were the most reliable and credible?",stable,null,"This describes an analytical capability deployed when a learner encounters sources during an investigation. The learner must reason about multiple dimensions (perspective, bias, accuracy, authenticity, purpose, context, author values/expertise) to evaluate credibility — a reasoning task with better and worse analyses, not a fixed procedure. This is occasion-triggered (when consulting sources), not a sustained default orientation. Type 2 Do-Skill, reasoning_quality_rubric."
blk_0192_item_01,do_skill,Type 2,reasoning_quality_rubric,"Analyse a historical source by identifying the author's social, economic, or political position and reasoning about how that position may have shaped the author's values, perspective, and the source's usefulness as evidence.",blk_0192,"L574-576: • Who wrote this diary? What social, economic, or political position did this person hold? How might this person’s position have affected his or her values or perspective? How might those values affect the usefulness of this source?",classification_unstable,null,"This is an occasion-triggered analytical skill deployed when a source is at hand. The learner is prompted to reason through multiple interpretive lenses (author's position → values → perspective → source reliability) to reach a reasoned judgment about the source's evidentiary weight. This is Type 2 reasoning-quality work, not a one-time factual lookup or a sustained default orientation. The skill is occasion-dependent: it activates 'when' examining a source."
blk_0193_item_02,do_skill,Type 1,rubric_with_clear_criteria,"Analyse and construct maps as part of investigations into significant events, developments, and issues, with a focus on exploring their spatial boundaries.",blk_0193,"L577-579: B2.4 analyse and construct maps as part of their investigations into some significant events, developments, and/or issues that affected Canada and/or people in Canada during this period, with a focus on exploring their spatial boundaries (e.g., locate major battles of the War of 1812 or of the",classification_unstable,mild,"Procedural skill: the learner performs a specific, occasion-triggered action (analyse and construct maps) when investigating historical content. This is Type 1 procedural skill — a technique applied to known content, not a sustained orientation. Decision-tree branch 1: the skill has a defined sequence (analyse existing maps, then construct new ones) and clear success criteria (spatial accuracy, clarity of boundaries)."
blk_0194_item_02,do_skill,Type 1,rubric_with_clear_criteria,Construct flow maps to show where famine Irish were displaced from and where they settled in Canada,blk_0194,L580-585: Rebellions of 1837–38; construct flow maps to show where famine Irish were displaced from and where they settled in Canada; analyse demographic maps to determine settlement patterns in Upper Canada and how they affected First Nations and Métis people in the colony) Teacher supports Sample Questions • What types of maps might you use to gather information on immigrants entering Canada?,classification_unstable,mild,Procedural skill — a specific cartographic task performed on demand to represent migration patterns. Decision tree branch 1: occasion-triggered procedural capability with clear steps and success criteria.
blk_0194_item_03,do_skill,Type 1,rubric_with_clear_criteria,Analyse demographic maps to determine settlement patterns in Upper Canada and how they affected First Nations and Métis people in the colony,blk_0194,L580-585: Rebellions of 1837–38; construct flow maps to show where famine Irish were displaced from and where they settled in Canada; analyse demographic maps to determine settlement patterns in Upper Canada and how they affected First Nations and Métis people in the colony) Teacher supports Sample Questions • What types of maps might you use to gather information on immigrants entering Canada?,classification_unstable,mild,Procedural skill — a specific analytical task performed on demand using map evidence to identify patterns and consequences. Decision tree branch 1: occasion-triggered procedural capability with defined success criteria.
blk_0194_item_04,do_skill,Type 2,reasoning_quality_rubric,Identify and justify what types of maps might be used to gather information on immigrants entering Canada,blk_0194,L580-585: Rebellions of 1837–38; construct flow maps to show where famine Irish were displaced from and where they settled in Canada; analyse demographic maps to determine settlement patterns in Upper Canada and how they affected First Nations and Métis people in the colony) Teacher supports Sample Questions • What types of maps might you use to gather information on immigrants entering Canada?,classification_unstable,mild,Analytical reasoning skill — the sample question calls for evaluative judgment about map selection and justification. Decision tree branch 2: occasion-triggered analytical capability that develops reasoning sophistication through multiple valid interpretive frameworks (different map types serve different analytical purposes).
blk_0197_item_01,do_skill,Type 2,reasoning_quality_rubric,Identify and justify types of information needed on a map to illustrate encroachment by newcomers/settlers on the lands of the Six Nations in the Haldimand area.,blk_0197,L588-589: • What types of information would you need to put on a map to illustrate encroachment by newcomers/settlers on the lands of the Six Nations in the Haldimand area?,stable,mild,"This is an occasion-triggered analytical skill deployed when a specific historical scenario (mapping encroachment) calls for it. The learner must reason about what information matters for representing a complex historical process and defend those choices — this is reasoning across multiple considerations (spatial, temporal, social, political dimensions of encroachment), not a single correct answer. Fits Type 2 Do-Skill / reasoning_quality_rubric. The question implicitly invokes FOCUS ON: Historical Significance (what counts as significant information to include?) and FOCUS ON: Cause and Consequence (what factors contributed to encroachment?), but these are sustained orientations that shape the reasoning rather than separate teachable items."
blk_0198_item_01,do_skill,Type 2,reasoning_quality_rubric,"Interpret and analyse information and evidence relevant to investigations using a variety of tools, such as graphic organizers to compare perspectives.",blk_0198,"L590-591: B2.5 interpret and analyse information and evidence relevant to their investigations, using a variety of tools (e.g., use a graphic organizer to compare the perspectives of English and French Canadians on the",stable,mild,"This describes an occasion-triggered analytical skill deployed when a learner encounters evidence or information requiring interpretation — specifically, the ability to use tools (graphic organizers) to analyse and compare multiple perspectives. This is Type 2 because the quality of reasoning (how well the learner identifies, organises, and compares perspectives) determines success, not mastery of a fixed procedure. The skill is prompted by the investigative context, not a sustained default orientation."
blk_0199_item_02,do_skill,Type 2,reasoning_quality_rubric,Analyse the content of selected paintings to determine the perspectives that are presented and the perspectives that are missing.,blk_0199,"L592-597: Durham Report; analyse the content of selected paintings to determine the perspectives that are presented and the perspectives that are missing; use a graphic organizer to help them determine similarities and differences in the perspective of various groups, communities, and/or individuals, including Indigenous communities and individuals, on life outside colonial towns/cities; use graphs to help them determine the increase in immigrants to the various colonies in British North America) 261",stable,mild,"This is an occasion-triggered analytical skill deployed when examining visual sources. The learner must reason about what a source reveals and what it omits — a reasoning task that improves with practice across multiple contexts. Type 2 do_skill, assessable via reasoning-quality rubric on actual analysis tasks."
blk_0199_item_03,do_skill,Type 2,reasoning_quality_rubric,"Use a graphic organizer to determine similarities and differences in the perspective of various groups, communities, and/or individuals, including Indigenous communities and individuals, on life outside colonial towns/cities.",blk_0199,"L592-597: Durham Report; analyse the content of selected paintings to determine the perspectives that are presented and the perspectives that are missing; use a graphic organizer to help them determine similarities and differences in the perspective of various groups, communities, and/or individuals, including Indigenous communities and individuals, on life outside colonial towns/cities; use graphs to help them determine the increase in immigrants to the various colonies in British North America) 261",stable,mild,This is a comparative reasoning task deployed when examining multiple perspectives on a historical situation. The learner must analyse and synthesise viewpoints — a Type 2 analytical skill assessable via reasoning-quality rubric on the depth and accuracy of comparative analysis.
blk_0199_item_04,do_skill,Type 1,rubric_with_clear_criteria,Use graphs to determine the increase in immigrants to the various colonies in British North America.,blk_0199,"L592-597: Durham Report; analyse the content of selected paintings to determine the perspectives that are presented and the perspectives that are missing; use a graphic organizer to help them determine similarities and differences in the perspective of various groups, communities, and/or individuals, including Indigenous communities and individuals, on life outside colonial towns/cities; use graphs to help them determine the increase in immigrants to the various colonies in British North America) 261",stable,mild,"This is a procedural skill: reading and interpreting quantitative data from graphs to identify a specific pattern (increase in immigration). Type 1 procedural skill, assessable via rubric with clear criteria for correct data interpretation."
blk_0202_item_01,do_skill,Type 2,reasoning_quality_rubric,Analyse similarities and differences in the perspectives of the supporters of Mackenzie and Papineau by identifying and organising information suitable for a Venn diagram representation.,blk_0202,L603-604: • What information would you need to plot on a Venn diagram to help you analyse similarities and differences in the perspectives of the supporters of Mackenzie and Papineau?,stable,null,"This is an occasion-triggered analytical task: the learner is prompted to deploy comparative reasoning when presented with a specific historical scenario (the perspectives of two historical figures' supporters). The task calls for reasoning across multiple interpretive frames (what each group valued, believed, and sought) rather than retrieval of a single fact. The Venn diagram is the occasion-specific tool. This is Type 2 Do-Skill, not a sustained orientation. The task does invoke historical perspective (understanding actors within their own context) but as a deployed analytical move within a bounded task, not as a default orientation across all historical reading."
blk_0203_item_01,do_skill,Type 2,reasoning_quality_rubric,Analyse a historical source (newspaper editorial) to identify and interpret attitudes towards Irish Catholics in Upper Canada,blk_0203,L605-606: • What does this newspaper editorial reveal about attitudes towards Irish Catholics in Upper Canada?,stable,null,"This is an occasion-triggered analytical skill deployed when a specific source and interpretive question are presented. The learner must reason about evidence within a source to construct meaning about historical attitudes — a reasoning task that admits multiple valid interpretations and is assessed by the quality of analytical reasoning, not by a single correct answer. This is Type 2 Do-Skill, not a FOCUS ON sustained orientation. The question prompts analysis of a particular source in response to a specific prompt, not a default orientation that operates across all historical encounters."
blk_0206_item_01,do_skill,Type 2,reasoning_quality_rubric,"Evaluate evidence and draw conclusions about perspectives of different groups and communities, including First Nations, Métis, and/or Inuit communities, on significant events, developments, or issues that affected Canada and/or people in Canada during this period",blk_0206,"L610-616: B2.6 evaluate evidence and draw conclusions about perspectives of different groups and communities, including First Nations, Métis, and/or Inuit communities, on some significant events, developments, or issues that affected Canada and/or people in Canada during this period Teacher supports Sample Questions • What did you find out about the ways Métis and First Nations viewed the growth in settlement in Upper Canada?",classification_unstable,null,"This content describes an occasion-triggered analytical skill deployed when a specific historical scenario or evidence set is presented. The learner must reason across multiple disciplinary lenses (perspectives of different groups and communities) to construct and justify conclusions about how those groups understood events. The quality of reasoning — not a single correct answer — determines success. This is Type 2 Do-Skill, assessable via reasoning_quality_rubric on a case or scenario task (e.g., analysing primary sources representing multiple community perspectives on a significant event)."
blk_0209_item_01,do_skill,Type 2,reasoning_quality_rubric,"Analyse why some religious institutions in Canada felt the need to establish residential schools, drawing on multiple sources of evidence and reasoning about institutional motivations, beliefs, and constraints within their historical context.",blk_0209,L619-620: • What have you concluded about why some religious institutions in Canada felt the need to establish residential schools? What evidence supports your conclusions?,stable,null,"This is an occasion-triggered analytical task: the learner is prompted to construct and justify a causal explanation when presented with a specific historical question. The task requires reasoning quality (weighing evidence, distinguishing surface justifications from underlying motivations, considering multiple contributing factors) rather than recall of a single correct answer. It is Type 2 Do-Skill, assessed via reasoning_quality_rubric. The task implicitly invokes Cause and Consequence and Historical Perspective orientations, but the block itself does not describe a sustained orientation — it describes a specific analytical occasion."
blk_0210_item_02,do_skill,Type 2,reasoning_quality_rubric,Communicate the results of inquiries using appropriate vocabulary in context-specific ways that demonstrate understanding of historical concepts and events,blk_0210,"L621-622: B2.7 communicate the results of their inquiries using appropriate vocabulary (e.g., immigrant, rebels, famine, Loyalist, Reformer, Patriote, British North America, Upper Canada, Lower Canada, Family",classification_unstable,mild,"Decision-tree branch 2: This describes an occasion-triggered analytical and communicative skill — the learner deploys vocabulary appropriately when presenting inquiry results. The quality of communication (whether vocabulary is used appropriately) depends on reasoning about context and audience, not merely on recall. Assessment is via reasoning-quality rubric applied to actual inquiry communication tasks."
blk_0225_item_01,do_skill,Type 2,reasoning_quality_rubric,"Analyse the significance of the 1837–38 rebellions for Canadian political history, recognising that significance is constructed and varies across communities and historical traditions.",blk_0225,L654: 1837–38? What is the significance of the rebellions for Canadian political history?,classification_unstable,mild,"This is an occasion-triggered analytical skill (Type 2). The learner is prompted to reason about historical significance through multiple interpretive lenses — recognising that significance is not inherent but constructed and contested across different communities and traditions. This is a reasoning task, not a propositional knowledge claim or a sustained default orientation. The question invokes the FOCUS ON: Historical Significance concept, but as an analytical lens applied to a specific historical inquiry, not as a sustained orientation to be observed across all contexts. Assessment is via reasoning-quality rubric, not multi-informant observation."
blk_0226_item_01,do_skill,Type 2,reasoning_quality_rubric,"Analyse why the Battle of Saint-Eustache was significant to French Canadians, recognising that historical significance is constructed and varies across communities.",blk_0226,L655: • Why was the Battle of Saint-Eustache significant to French Canadians?,classification_unstable,null,"This is an occasion-triggered analytical task that asks the learner to reason about historical significance in a specific case. It is Type 2 (analytical reasoning across interpretive frameworks — here, the framework of constructed significance) rather than Type 3 sustained orientation. The learner deploys reasoning about significance WHEN prompted with this specific historical question, not as a default orientation across all contexts. The reasoning quality (depth of analysis, recognition of multiple perspectives on significance) determines assessment outcome."
blk_0227_item_01,do_skill,Type 2,reasoning_quality_rubric,"Analyse the motivation for the Franklin expedition and evaluate its significance for Inuit communities and for the British, recognising that significance is constructed and varies across communities.",blk_0227,L656-657: • What was the motivation for the Franklin expedition? What was the significance of this expedition for Inuit communities? For the British?,classification_unstable,null,"This is an occasion-triggered analytical task that asks the learner to reason about causation and significance when presented with a specific historical event. The task deploys historical thinking (multiple perspectives on significance) in response to a defined scenario, not as a sustained default orientation. This is Type 2 Do-Skill, assessed via reasoning-quality rubric. The block does not describe a sustained orientation to be enacted across all contexts; it is a specific analytical prompt."
blk_0228_item_01,do_skill,Type 2,reasoning_quality_rubric,"Analyse who or what was most responsible for the genocide of the Beothuk by distinguishing multiple contributing causes, immediate triggers from underlying conditions, and intended from unintended consequences.",blk_0228,L658: • Who or what was most responsible for the genocide of the Beothuk?,classification_unstable,moderate,"The question 'Who or what was most responsible?' is an occasion-triggered analytical task that requires the learner to deploy causal reasoning across multiple lenses (political, economic, social, cultural actors and conditions). This is Type 2 Do-Skill — reasoning capability deployed when a specific historical scenario calls for it. The question does not describe a sustained default orientation but rather a specific analytical challenge that develops reasoning sophistication through engagement with this particular case."
blk_0229_item_02,do_skill,Type 2,reasoning_quality_rubric,"Explain the significance of treaties and agreements for different people and communities in Canada, recognising that significance varies across communities and historical traditions.",blk_0229,"L659-662: B3.2 identify a few key treaties of relevance to Indigenous people during this period, including wampum belts exchanged, and explain the significance of some of these agreements for different people and communities in Canada (e.g., with reference to the Selkirk Treaty, 1817; the Huron Tract Treaty, 1827; the Saugeen Treaty, 1836; the Mississaugas of New Credit Land Cession Agreements; the Manitoulin",stable,null,"This requires the learner to analyse and reason about significance from multiple perspectives — how different communities and peoples understood the same agreements differently. This is occasion-triggered analytical reasoning deployed when examining a specific treaty or agreement. The reasoning quality (depth, nuance, recognition of multiple viewpoints) determines assessment outcome. This is Type 2 do_skill. The content also invokes the Ontario FOCUS ON: Historical Significance orientation (recognising that significance is constructed and varies across communities), which is a Type 3 sustained orientation that should be observed across all historical work; however, the immediate teachable destination here is the occasion-triggered skill of explaining significance with reasoning quality."
blk_0230_item_01,do_skill,Type 2,reasoning_quality_rubric,"Analyse the short-term and long-term consequences of being included or not being included in the treaty process for First Nations, Métis, and Inuit, recognising multiple and differing impacts across groups.",blk_0230,"L663-667: Island Treaties, 1836 and 1862; the Robinson-Superior and Robinson-Huron Treaties, 1850) Teacher supports Sample Questions • What were the short-term and long-term consequences of being included or not being included in the treaty process for First Nations? For the Métis? For Inuit?",stable,mild,"The sample question calls for occasion-triggered analytical reasoning across multiple perspectives (First Nations, Métis, Inuit) and temporal scales (short-term vs long-term). This is a Type 2 analytical skill deployed when examining a specific historical scenario, not a sustained default orientation. The reasoning quality (depth of causal analysis, recognition of differential impact) determines assessment outcome."
blk_0235_item_01,do_skill,Type 2,reasoning_quality_rubric,Analyse who benefited from the Act of Union by examining multiple perspectives on its consequences for different groups and communities.,blk_0235,L679: • Who did the Act of Union benefit?,classification_unstable,moderate,"This is an occasion-triggered analytical skill deployed when the learner encounters this specific historical question. The task calls for reasoning about causation and consequence (identifying beneficiaries requires understanding who gained from the Act's effects) and perspective-taking (different groups experienced different outcomes). This is Type 2 analytical capability, not a sustained default orientation. The learner is prompted to reason through a specific scenario, not to enact a default orientation across all historical contexts."
blk_0236_item_01,do_skill,Type 2,reasoning_quality_rubric,"Analyse the impact of the Hudson's Bay Company monopoly expansion to the Pacific coast on First Nations and Métis people, European traders, and prospective western settlers, recognising multiple perspectives and consequences across different groups.",blk_0236,L680-681: • What impact did the expansion of the Hudson’s Bay Company monopoly to the Pacific coast have on First Nations and Métis people? On European traders? On prospective western settlers?,stable,null,"This is an occasion-triggered analytical task that asks the learner to examine a historical event through multiple disciplinary and stakeholder lenses (First Nations, Métis, European traders, settlers). The learner must reason about differential impacts and construct an analysis that accounts for competing interests and perspectives. This is Type 2 Do-Skill (reasoning deployed when a specific historical scenario calls for it), not a sustained default orientation. The reasoning quality — the sophistication of the multi-perspective analysis — determines assessment outcome, not mastery of a single correct answer."
blk_0237_item_01,do_skill,Type 2,reasoning_quality_rubric,Analyse the intended and unintended consequences of the Pemmican Proclamation,blk_0237,L682: • What were the intended and unintended consequences of the Pemmican Proclamation?,stable,null,"This is an occasion-triggered analytical task: the learner is prompted to deploy causal-consequence reasoning in response to a specific historical event. Although it invokes the FOCUS ON: Cause and Consequence concept, the block itself describes a one-time analytical task ('What were...?'), not a sustained default orientation. The learner must reason about multiple consequences and distinguish intended from unintended outcomes — a reasoning-quality task, not a propositional knowledge check. Type 2 Do-Skill, reasoning_quality_rubric."
blk_0241_item_01,do_skill,Type 2,reasoning_quality_rubric,"Analyse how the merger of the Hudson's Bay Company and the North West Company in 1821 affected the way of life of Métis and First Nations communities, attending to multiple contributing causes and distinguishing immediate effects from longer-term consequences.",blk_0241,L693-694: • How did the merger of the Hudson’s Bay Company and the North West Company in 1821 affect the way of life of Métis and First Nations communities?,stable,null,"This is an occasion-triggered analytical task prompted by a specific historical event. The learner is asked to reason through cause-and-consequence relationships in response to a defined scenario, deploying historical thinking to interpret evidence and construct explanation. This is Type 2 Do-Skill (reasoning deployed when a situation calls for it), not a sustained default orientation. The question itself does not invoke a FOCUS ON concept explicitly; rather, it is a historical inquiry that would naturally engage the Cause and Consequence orientation as part of disciplined historical reasoning. The assessment is reasoning quality (how well the learner constructs a multi-causal, consequence-aware explanation), not mastery of a single correct answer."
blk_0242_item_01,do_skill,Type 2,reasoning_quality_rubric,"Analyse the ways canal construction benefited various people in the colonies, considering multiple groups and perspectives.",blk_0242,L695: • In what ways did the construction of canals benefit various people in the colonies?,stable,null,"This is an occasion-triggered analytical task: the learner is prompted to analyse a specific historical scenario (canal construction) through multiple lenses (various people / groups affected). The question calls for reasoning about consequences and distributional effects across different social positions. This is Type 2 Do-Skill — deployed when this particular historical inquiry arises, not a sustained default orientation. The reasoning quality (depth of analysis, consideration of multiple beneficiaries, sophistication of causal claims) determines assessment outcome."
blk_0243_item_01,do_skill,Type 2,reasoning_quality_rubric,Analyse the relationship between road conditions and colonial economic outcomes by considering multiple contributing factors and interconnections.,blk_0243,L696: • In what ways might the condition of roads have hurt the colonial economy?,stable,null,"This is an occasion-triggered analytical task — a prompt that calls the learner to deploy reasoning across multiple causal lenses (economic, infrastructural, social) when presented with a specific historical scenario. It is not a sustained default orientation (Type 3), but rather a reasoning capability activated by the question itself. The learner must construct an argument about causation and economic consequence, which is reasoning-quality work (Type 2), not propositional knowledge (Type 1). The assessment is a reasoning-quality rubric evaluating the sophistication of causal analysis, not a knowledge test."
blk_0244_item_01,do_skill,Type 2,reasoning_quality_rubric,"Describe significant interactions between different groups and communities in Canada during this period, including French, English, First Nations, Métis, Inuit, Loyalists, African Canadians, Irish and Scottish immigrants, different religious denominations, the Family Compact, the Château Clique, landowners, and servants.",blk_0244,"L697-703: B3.5 describe significant interactions between different groups and communities in Canada during this period (e.g., French, English, First Nations, Métis, Inuit, Loyalists, African Canadians, Irish and Scottish immigrants, different religious denominations, the Family Compact, the Château Clique, landowners, servants) Teacher supports Sample Questions • Why was there so little interaction between Inuit and settlers/newcomers at this time?",stable,null,"This is an occasion-triggered analytical skill: the learner is asked to describe interactions when presented with a historical scenario or prompt. The quality of the description depends on reasoning sophistication — how well the learner identifies which interactions were significant, from whose perspective, and why. Multiple valid interpretations exist depending on which communities and dimensions of interaction are foregrounded. This is Type 2 Do-Skill, assessed via reasoning_quality_rubric. The sample question ('Why was there so little interaction between Inuit and settlers/newcomers?') confirms the occasion-triggered nature: it prompts analysis of a specific historical situation, not a sustained default orientation."
blk_0248_item_01,do_skill,Type 2,reasoning_quality_rubric,Characterize French-English relations at the time of the Durham Report using multiple interpretive lenses and evidence from the historical context.,blk_0248,L708: • How would you characterize French-English relations at the time of the Durham Report?,stable,mild,"This is an occasion-triggered analytical task (prompted by a specific historical moment: the Durham Report). The learner is asked to analyse a situation through reasoning about competing perspectives and contextual factors, not to deploy a single correct procedure or recall a fact. The quality of the characterization depends on reasoning depth and use of evidence, not on matching a single right answer. This is Type 2 Do-Skill, assessed via reasoning_quality_rubric."
blk_0249_item_01,do_skill,Type 2,reasoning_quality_rubric,"Analyse the causes and contributing factors to conflict between Irish Catholics and Protestants in Upper Canada, distinguishing immediate triggers from underlying conditions and recognising multiple perspectives on causation.",blk_0249,L709: • Why was there conflict between Irish Catholics and Protestants in Upper Canada?,stable,null,"This is an occasion-triggered analytical task that asks the learner to deploy causal reasoning when presented with a specific historical scenario. It is Type 2 (horizontal knowledge organised around a central question, illuminated through multiple disciplinary lenses of causation and perspective). The question itself is a prompt to reason about causes; it is not a sustained default orientation. Assessment is via reasoning-quality rubric examining the sophistication of causal analysis and perspective integration."
blk_0250_item_01,do_skill,Type 2,reasoning_quality_rubric,"Analyse how alliances between First Nations and Métis groups shaped the outcome of the Mica Bay incident, considering multiple contributing factors and perspectives.",blk_0250,L710-711: • How did alliances between First Nations and Métis groups shape the outcome of the Mica Bay incident?,stable,null,"This is an occasion-triggered analytical task: the learner is prompted to analyse a specific historical event through the lens of alliances and their causal role. The task calls for reasoning across multiple lenses (political relationships, strategic positioning, group interests) to explain an outcome. This is Type 2 Do-Skill, not a sustained default orientation. While the broader FOCUS ON: Cause and Consequence orientation may inform the quality of the analysis, the content block itself presents a bounded analytical task deployed when this specific scenario is encountered, not a sustained orientation operating across all contexts."
blk_0256_item_01,do_skill,Type 2,reasoning_quality_rubric,"Explain Chief Shingwauk's vision and analyse why it was significant, recognising that historical significance is constructed and varies across communities and historical traditions.",blk_0256,"L718-721: Upper Canada), and explain their contribution to Canadian heritage and/or identities Teacher supports Sample Questions • What was Chief Shingwauk’s vision, and why was it significant?",classification_unstable,moderate,"The sample question prompts learners to explain a historical figure's vision and its significance. This is an occasion-triggered analytical task (deployed when examining this specific historical actor and context) rather than a sustained default orientation. It invokes the FOCUS ON: Historical Significance concept operationally — learners must reason about what made Shingwauk's vision matter within its own context and across Canadian heritage and identities, resisting the assumption that significance is self-evident. This is Type 2 reasoning-quality assessment: the quality of the explanation and the sophistication of the significance analysis determine the outcome."
blk_0257_item_02,do_skill,Type 2,reasoning_quality_rubric,"Analyse the impact of immigrant settlement on Canadian heritage and identities, considering multiple dimensions of influence and recognising that significance and interpretation vary across communities.",blk_0257,L722-723: • What role did immigrants play in the settlement of Canada? What impact has that role had on Canadian heritage/identities?,stable,mild,"The second question asks learners to reason about cause and consequence across time — to trace how past immigration decisions shaped present-day heritage and identity claims. This is occasion-triggered analytical reasoning deployed when examining a specific historical phenomenon. The reasoning quality (depth of causal chains, recognition of multiple perspectives, resistance to monocausal explanation) determines assessment outcome. Decision-tree branch 2: analytical capability across multiple lenses (heritage, identity, community perspective). Type 2 content, assessed via reasoning-quality rubric. Note: This task naturally engages the FOCUS ON concepts of Cause and Consequence and Historical Significance, but the source itself does not explicitly invoke them, so no Type 3 disposition item is warranted here."
blk_0258_item_01,do_skill,Type 2,reasoning_quality_rubric,"Analyse what a memorial at Grosse Île in Quebec reveals about the challenges immigrants faced at the time, using evidence from the memorial and historical context to construct an interpretation.",blk_0258,L724-725: • Why is there a memorial at Grosse Île in Quebec? What does this memorial tell us about the challenges immigrants faced at the time?,classification_unstable,null,"This is an occasion-triggered analytical task: the learner is prompted to examine a specific historical artefact (the memorial) and reason about what it communicates regarding immigrant experiences. The task calls for multiple interpretive lenses (what the memorial's design, location, and inscription choices reveal; how they reflect the historical moment's values and concerns). This is Type 2 Do-Skill — reasoning deployed when a scenario (the memorial) calls for it, not a sustained default orientation. Assessment is via reasoning-quality rubric examining the depth and coherence of the interpretation."
---,,,,,,,,,
blk_0044_item_02,do_disposition,Type 3,multi_informant_observation,"Sustain an orientation to notice what persists and what transforms across time when encountering historical material, resisting both 'everything changes' and 'nothing really changes' as default framings, and attending to rate and scale of change across different dimensions.",blk_0044,"L147-151: A1. Application: Colonial and Present-day Canada analyse aspects of the experiences of various groups and communities, including First Nations, Métis, and Inuit communities, in Canada between 1713 and 1800, and compare them to the lives of people in present-day Canada (FOCUS ON: Continuity and Change; Historical Perspective) Specific expectations",stable,mild,"FOCUS ON: Continuity and Change is a sustained orientation per Ontario priming context. It operates by default across all historical encounters, not merely when a comparison task is assigned. It shapes how the learner reads historical material across contexts. This is Type 3 Do-Disposition, assessed via multi_informant_observation."
blk_0044_item_03,do_disposition,Type 3,multi_informant_observation,"Sustain an orientation to understand historical actors' decisions within their own context's values, beliefs, knowledge, and constraints, resisting presentism and the impulse to evaluate the past by present-day frames.",blk_0044,"L147-151: A1. Application: Colonial and Present-day Canada analyse aspects of the experiences of various groups and communities, including First Nations, Métis, and Inuit communities, in Canada between 1713 and 1800, and compare them to the lives of people in present-day Canada (FOCUS ON: Continuity and Change; Historical Perspective) Specific expectations",stable,mild,"FOCUS ON: Historical Perspective is a sustained orientation per Ontario priming context. It operates by default across all historical encounters as a resistance to presentist judgment. This is Type 3 Do-Disposition, assessed via multi_informant_observation."
